danceability_x,energy_x,key,loudness_x,mode,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,duration_ms,time_signature_x,chorus_hit_x,sections_x,target_x,track_seconds_x,m_index,danceability_y,energy_y,loudness_y,speechiness_y,acousticness_y,instrumentalness_y,liveness_y,valence_y,tempo_y,time_signature_y,chorus_hit_y,sections_y,track_seconds_y,row_num,target_y,y_pred,y_pred_prob
0.568,0.682,G# / Ab,-5.781,major,0.0439,0.256,0.0,0.231,0.366,92.99,217947,4,20.88738,12,1,217.947,30300,0.568,0.682,-5.781,0.0439,0.256,0.0,0.231,0.366,92.99,4,20.88738,12,217.947,2971,1,1.0,0.7614219218805288
0.653,0.417,A,-7.86,major,0.0462,0.0437,6.67e-05,0.307,0.0424,109.961,305160,4,31.18651,14,1,305.16,30301,0.653,0.417,-7.86,0.0462,0.0437,6.67e-05,0.307,0.0424,109.961,4,31.18651,14,305.16,6056,1,0.0,0.26262054141778124
0.599,0.574,B,-7.363,major,0.0434,0.32,0.0,0.226,0.677,147.751,210843,4,36.11362,11,1,210.843,30303,0.599,0.574,-7.363,0.0434,0.32,0.0,0.226,0.677,147.751,4,36.11362,11,210.843,6600,1,0.0,0.23640649517916298
0.286,0.375,G,-16.081,major,0.0421,0.0871,0.8,0.381,0.131,118.01,206080,4,26.76367,8,0,206.08,30305,0.286,0.375,-16.081,0.0421,0.0871,0.8,0.381,0.131,118.01,4,26.76367,8,206.08,5137,0,0.0,0.40930416662096597
0.721,0.761,G# / Ab,-6.641,major,0.0504,0.00196,0.517,0.0854,0.594,124.985,278261,4,40.32559,15,0,278.261,30308,0.721,0.761,-6.641,0.0504,0.00196,0.517,0.0854,0.594,124.985,4,40.32559,15,278.261,858,0,1.0,0.8286597884884207
0.246,0.887,C,-2.528,major,0.0573,0.000248,2.77e-06,0.0985,0.127,103.966,229667,4,47.62756,9,0,229.667,30310,0.246,0.887,-2.528,0.0573,0.000248,2.77e-06,0.0985,0.127,103.966,4,47.62756,9,229.667,3183,0,1.0,0.8019855362268805
0.559,0.955,A# / Bb,-6.885,minor,0.408,0.00115,0.0188,0.603,0.464,172.918,310973,4,44.43884,16,0,310.973,30320,0.559,0.955,-6.885,0.408,0.00115,0.0188,0.603,0.464,172.918,4,44.43884,16,310.973,2617,0,0.0,0.08043713294757011
0.468,0.478,D# / Eb,-8.637,minor,0.0268,0.0549,0.0,0.111,0.0754,136.904,294307,4,28.83082,15,0,294.307,30324,0.468,0.478,-8.637,0.0268,0.0549,0.0,0.111,0.0754,136.904,4,28.83082,15,294.307,2805,0,0.0,0.2677237662275887
0.476,0.407,E,-9.239,minor,0.0368,0.247,0.0,0.144,0.226,178.258,242467,4,17.39541,15,1,242.467,30331,0.476,0.407,-9.239,0.0368,0.247,0.0,0.144,0.226,178.258,4,17.39541,15,242.467,366,1,1.0,0.7891173946605182
0.504,0.556,G# / Ab,-6.19,major,0.0263,0.288,0.000246,0.173,0.276,81.008,251200,4,28.83137,8,1,251.2,30333,0.504,0.556,-6.19,0.0263,0.288,0.000246,0.173,0.276,81.008,4,28.83137,8,251.2,661,1,0.0,0.11193375403426145
0.569,0.869,D# / Eb,-5.432,minor,0.217,0.0342,0.0,0.0718,0.492,86.62,256387,4,68.54985,10,1,256.387,30335,0.569,0.869,-5.432,0.217,0.0342,0.0,0.0718,0.492,86.62,4,68.54985,10,256.387,2476,1,0.0,0.33526800908284654
0.424,0.00333,G,-17.803,major,0.0361,0.99,0.00137,0.134,0.901,75.651,94000,4,13.72254,3,0,94.0,30338,0.424,0.00333,-17.803,0.0361,0.99,0.00137,0.134,0.901,75.651,4,13.72254,3,94.0,1164,0,1.0,0.8422949323254018
0.949,0.661,F,-4.244,minor,0.0572,0.0302,0.0,0.0454,0.76,104.504,284200,4,29.28895,13,1,284.2,30341,0.949,0.661,-4.244,0.0572,0.0302,0.0,0.0454,0.76,104.504,4,29.28895,13,284.2,2216,1,0.0,0.5957819651563853
0.771,0.779,C,-3.571,major,0.0629,0.056,3.36e-05,0.0831,0.972,135.1,253107,4,43.38323,10,1,253.107,30342,0.771,0.779,-3.571,0.0629,0.056,3.36e-05,0.0831,0.972,135.1,4,43.38323,10,253.107,293,1,1.0,0.8144261520035708
0.325,0.981,F,-3.407,major,0.124,0.00189,0.497,0.354,0.533,111.099,213627,4,59.13007,7,0,213.627,30345,0.325,0.981,-3.407,0.124,0.00189,0.497,0.354,0.533,111.099,4,59.13007,7,213.627,7913,0,1.0,0.6937253301175365
0.758,0.606,C,-6.444,major,0.0325,0.282,0.0,0.144,0.361,107.95,239947,4,18.38112,16,1,239.947,30346,0.758,0.606,-6.444,0.0325,0.282,0.0,0.144,0.361,107.95,4,18.38112,16,239.947,286,1,0.0,0.19435135506029627
0.836,0.906,C# / Db,-2.902,major,0.279,0.000426,0.0,0.227,0.718,165.091,272347,4,26.20649,13,1,272.347,30350,0.836,0.906,-2.902,0.279,0.000426,0.0,0.227,0.718,165.091,4,26.20649,13,272.347,485,1,1.0,0.8215778174407754
0.357,0.782,G,-10.469,major,0.121,8.19e-06,0.466,0.0914,0.347,99.424,155960,4,68.14334,6,0,155.96,30359,0.357,0.782,-10.469,0.121,8.19e-06,0.466,0.0914,0.347,99.424,4,68.14334,6,155.96,2427,0,0.0,0.03288537606670559
0.592,0.798,C,-3.196,major,0.0501,0.0654,0.0,0.144,0.369,130.026,204467,4,43.45492,9,1,204.467,30368,0.592,0.798,-3.196,0.0501,0.0654,0.0,0.144,0.369,130.026,4,43.45492,9,204.467,5933,1,0.0,0.027501255642523207
0.788,0.844,D,-3.131,major,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240,4,58.71716,12,1,251.24,30384,0.788,0.844,-3.131,0.0334,0.25,0.000678,0.0723,0.382,113.324,4,58.71716,12,251.24,946,1,1.0,0.6993586858233825
0.723,0.596,C# / Db,-5.677,minor,0.153,0.0897,0.0,0.22,0.784,69.008,267987,4,85.37663,6,1,267.987,30390,0.723,0.596,-5.677,0.153,0.0897,0.0,0.22,0.784,69.008,4,85.37663,6,267.987,918,1,1.0,0.7207552171666035
0.675,0.781,G# / Ab,-6.035,major,0.28,0.00689,0.0,0.319,0.536,78.009,267520,4,59.67733,15,1,267.52,30400,0.675,0.781,-6.035,0.28,0.00689,0.0,0.319,0.536,78.009,4,59.67733,15,267.52,5222,1,0.0,0.08025083595072077
0.742,0.468,A# / Bb,-5.557,minor,0.0625,0.0465,0.0,0.826,0.369,86.443,242200,4,27.12436,13,1,242.2,30409,0.742,0.468,-5.557,0.0625,0.0465,0.0,0.826,0.369,86.443,4,27.12436,13,242.2,6672,1,0.0,0.3743704678326963
0.619,0.827,C,-4.665,minor,0.0852,0.0045,0.0134,0.0283,0.354,190.031,213360,4,42.11831,13,1,213.36,30410,0.619,0.827,-4.665,0.0852,0.0045,0.0134,0.0283,0.354,190.031,4,42.11831,13,213.36,3489,1,0.0,0.012132977524566699
0.521,0.989,G# / Ab,-2.645,major,0.156,8.3e-05,0.0,0.208,0.15,135.025,192293,4,26.25462,9,0,192.293,30414,0.521,0.989,-2.645,0.156,8.3e-05,0.0,0.208,0.15,135.025,4,26.25462,9,192.293,6313,0,1.0,0.7839008242177234
0.71,0.653,F,-8.305,major,0.236,0.111,0.0,0.11,0.943,94.007,254867,4,16.98738,14,1,254.867,30417,0.71,0.653,-8.305,0.236,0.111,0.0,0.11,0.943,94.007,4,16.98738,14,254.867,1158,1,1.0,0.7743438099348819
0.539,0.97,D,-3.942,major,0.125,1.12e-05,0.129,0.0494,0.369,143.855,222467,4,33.4983,9,0,222.467,30422,0.539,0.97,-3.942,0.125,1.12e-05,0.129,0.0494,0.369,143.855,4,33.4983,9,222.467,835,0,0.0,0.02270310143690785
0.145,0.0103,G,-38.999,minor,0.0363,0.987,0.97,0.105,0.0382,140.031,107000,3,29.85804,7,0,107.0,30428,0.145,0.0103,-38.999,0.0363,0.987,0.97,0.105,0.0382,140.031,3,29.85804,7,107.0,6888,0,0.0,0.34147049988948064
0.143,0.148,G# / Ab,-22.356,major,0.044,0.944,0.935,0.0947,0.0363,139.145,477032,4,44.46334,21,0,477.032,30436,0.143,0.148,-22.356,0.044,0.944,0.935,0.0947,0.0363,139.145,4,44.46334,21,477.032,7645,0,0.0,0.5939787752336053
0.643,0.981,G,-6.644,minor,0.0439,0.0271,8.93e-05,0.11,0.38,140.01,220973,4,30.03677,11,1,220.973,30441,0.643,0.981,-6.644,0.0439,0.0271,8.93e-05,0.11,0.38,140.01,4,30.03677,11,220.973,1707,1,0.0,0.5968659939716878
0.749,0.595,D,-7.721,major,0.12,0.0215,0.0,0.087,0.819,161.986,203240,4,38.11914,9,1,203.24,30459,0.749,0.595,-7.721,0.12,0.0215,0.0,0.087,0.819,161.986,4,38.11914,9,203.24,7199,1,0.0,0.620275996321542
0.492,0.947,C# / Db,-5.97,major,0.0433,3.28e-06,0.756,0.319,0.212,120.036,285667,4,26.09686,10,0,285.667,30460,0.492,0.947,-5.97,0.0433,3.28e-06,0.756,0.319,0.212,120.036,4,26.09686,10,285.667,7309,0,1.0,0.7392678339637913
0.593,0.651,A,-6.904,minor,0.135,0.0169,0.0,0.141,0.323,86.535,223613,4,77.68847,8,1,223.613,30464,0.593,0.651,-6.904,0.135,0.0169,0.0,0.141,0.323,86.535,4,77.68847,8,223.613,5847,1,1.0,0.7898886375860165
0.784,0.459,E,-9.74,minor,0.317,0.0847,0.0,0.079,0.618,164.062,304000,4,37.20382,15,1,304.0,30471,0.784,0.459,-9.74,0.317,0.0847,0.0,0.079,0.618,164.062,4,37.20382,15,304.0,2281,1,0.0,0.6580904409697562
0.427,0.9,B,-3.674,major,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667,4,55.98052,12,1,334.667,30480,0.427,0.9,-3.674,0.0499,0.116,1.75e-05,0.119,0.599,104.655,4,55.98052,12,334.667,2088,1,1.0,0.847865262035137
0.57,0.484,C,-9.192,major,0.0341,0.398,0.0,0.0761,0.629,149.937,697813,3,21.19809,35,0,697.813,30483,0.57,0.484,-9.192,0.0341,0.398,0.0,0.0761,0.629,149.937,3,21.19809,35,697.813,5554,0,0.0,0.05320935908192369
0.663,0.429,C,-7.243,major,0.0294,0.123,7.19e-06,0.142,0.403,130.03,250973,4,38.53346,11,0,250.973,30490,0.663,0.429,-7.243,0.0294,0.123,7.19e-06,0.142,0.403,130.03,4,38.53346,11,250.973,6606,0,0.0,0.4951222576441355
0.599,0.663,C# / Db,-7.076,major,0.142,0.00122,0.943,0.111,0.335,134.31,307000,4,30.54266,10,0,307.0,30493,0.599,0.663,-7.076,0.142,0.00122,0.943,0.111,0.335,134.31,4,30.54266,10,307.0,2250,0,0.0,0.4170850978753247
0.23,0.492,G# / Ab,-5.767,major,0.0317,0.568,8.18e-06,0.176,0.262,160.139,256613,4,26.33835,14,1,256.613,30496,0.23,0.492,-5.767,0.0317,0.568,8.18e-06,0.176,0.262,160.139,4,26.33835,14,256.613,5538,1,0.0,0.5530262447544542
0.723,0.703,C,-9.495,major,0.0318,0.0272,0.313,0.0979,0.767,129.725,309187,4,29.21933,12,0,309.187,30497,0.723,0.703,-9.495,0.0318,0.0272,0.313,0.0979,0.767,129.725,4,29.21933,12,309.187,6631,0,1.0,0.7674911152625684
0.778,0.602,A,-8.135,major,0.0936,0.00119,0.901,0.0738,0.664,127.998,397693,4,27.80272,12,0,397.693,30500,0.778,0.602,-8.135,0.0936,0.00119,0.901,0.0738,0.664,127.998,4,27.80272,12,397.693,2529,0,0.0,0.06896445578868585
0.877,0.885,C# / Db,-4.966,major,0.17,0.007,0.000497,0.557,0.517,102.507,196653,4,42.20804,7,1,196.653,30501,0.877,0.885,-4.966,0.17,0.007,0.000497,0.557,0.517,102.507,4,42.20804,7,196.653,198,1,1.0,0.7372649002136927
0.934,0.706,G,-5.317,major,0.178,0.0305,0.000121,0.136,0.614,112.962,236480,4,84.54845,10,1,236.48,30504,0.934,0.706,-5.317,0.178,0.0305,0.000121,0.136,0.614,112.962,4,84.54845,10,236.48,1217,1,1.0,0.75585793942564
0.646,0.431,D,-9.287,major,0.029,0.149,0.000428,0.108,0.248,145.855,254573,4,53.37202,10,1,254.573,30505,0.646,0.431,-9.287,0.029,0.149,0.000428,0.108,0.248,145.855,4,53.37202,10,254.573,6935,1,1.0,0.7486451938509798
0.562,0.594,D# / Eb,-4.578,minor,0.0558,0.318,0.0,0.311,0.423,62.876,265533,4,45.79849,9,1,265.533,30512,0.562,0.594,-4.578,0.0558,0.318,0.0,0.311,0.423,62.876,4,45.79849,9,265.533,3020,1,0.0,0.024660598063355365
0.468,0.93,D,-5.427,major,0.0921,0.000536,0.000382,0.371,0.386,149.005,300493,3,52.55575,11,0,300.493,30514,0.468,0.93,-5.427,0.0921,0.000536,0.000382,0.371,0.386,149.005,3,52.55575,11,300.493,5571,0,1.0,0.6680940419491004
0.329,0.945,C# / Db,-3.638,major,0.216,7.12e-06,0.276,0.11,0.162,124.954,183320,4,75.841,8,0,183.32,30517,0.329,0.945,-3.638,0.216,7.12e-06,0.276,0.11,0.162,124.954,4,75.841,8,183.32,301,0,0.0,0.38871102183215217
0.413,0.939,C# / Db,-5.628,minor,0.0541,3.6e-05,0.0,0.323,0.394,103.996,162680,4,37.62606,9,0,162.68,30527,0.413,0.939,-5.628,0.0541,3.6e-05,0.0,0.323,0.394,103.996,4,37.62606,9,162.68,2583,0,0.0,0.3950254832465438
0.481,0.871,G,-6.838,major,0.0978,0.0453,0.000501,0.765,0.63,121.792,201733,4,50.43346,8,0,201.733,30529,0.481,0.871,-6.838,0.0978,0.0453,0.000501,0.765,0.63,121.792,4,50.43346,8,201.733,4536,0,0.0,0.1749722316072573
0.682,0.646,B,-5.509,major,0.0839,0.376,0.0,0.0705,0.253,128.279,236213,4,44.25991,7,1,236.213,30532,0.682,0.646,-5.509,0.0839,0.376,0.0,0.0705,0.253,128.279,4,44.25991,7,236.213,5023,1,1.0,0.777652975742657
0.794,0.864,G# / Ab,-5.964,major,0.0755,0.00889,0.000145,0.0398,0.9,100.516,185107,4,58.67896,10,1,185.107,30533,0.794,0.864,-5.964,0.0755,0.00889,0.000145,0.0398,0.9,100.516,4,58.67896,10,185.107,6738,1,0.0,0.3138268876703866
0.137,0.0216,A# / Bb,-32.099,major,0.0551,0.684,0.375,0.126,0.0694,84.698,222640,4,50.22603,10,0,222.64,30536,0.137,0.0216,-32.099,0.0551,0.684,0.375,0.126,0.0694,84.698,4,50.22603,10,222.64,7291,0,0.0,0.4849593259283598
0.481,0.852,A# / Bb,-8.025,major,0.142,0.647,0.000257,0.283,0.306,98.996,152160,4,80.28512,5,0,152.16,30537,0.481,0.852,-8.025,0.142,0.647,0.000257,0.283,0.306,98.996,4,80.28512,5,152.16,6360,0,1.0,0.845560343261003
0.186,0.691,E,-6.449,minor,0.0443,0.0304,0.00125,0.16,0.15,179.836,226280,3,21.07,8,0,226.28,30538,0.186,0.691,-6.449,0.0443,0.0304,0.00125,0.16,0.15,179.836,3,21.07,8,226.28,4746,0,1.0,0.6858277641992155
0.497,0.468,D,-8.182,major,0.0286,0.0817,0.0,0.112,0.285,133.789,257693,4,38.47698,11,1,257.693,30541,0.497,0.468,-8.182,0.0286,0.0817,0.0,0.112,0.285,133.789,4,38.47698,11,257.693,2423,1,0.0,0.00642649458504364
0.615,0.426,C,-7.817,major,0.0267,0.0109,0.0269,0.106,0.0384,99.978,201947,4,35.31535,9,0,201.947,30549,0.615,0.426,-7.817,0.0267,0.0109,0.0269,0.106,0.0384,99.978,4,35.31535,9,201.947,256,0,0.0,0.6493014120521438
0.615,0.347,A,-9.596,major,0.0259,0.182,0.0,0.125,0.273,78.994,219507,4,59.85929,9,1,219.507,30552,0.615,0.347,-9.596,0.0259,0.182,0.0,0.125,0.273,78.994,4,59.85929,9,219.507,4331,1,0.0,0.6409400044499111
0.498,0.575,A# / Bb,-7.241,major,0.0363,0.707,0.000492,0.0743,0.548,120.884,179067,4,21.43313,7,0,179.067,30557,0.498,0.575,-7.241,0.0363,0.707,0.000492,0.0743,0.548,120.884,4,21.43313,7,179.067,3404,0,0.0,0.1770526676922217
0.527,0.503,F,-6.769,major,0.0252,0.0971,1.98e-05,0.107,0.305,137.021,280867,4,54.82456,11,1,280.867,30558,0.527,0.503,-6.769,0.0252,0.0971,1.98e-05,0.107,0.305,137.021,4,54.82456,11,280.867,4963,1,0.0,0.5970716386527378
0.223,0.423,B,-8.117,minor,0.0347,0.0116,0.593,0.105,0.205,61.923,431640,4,31.86931,12,0,431.64,30559,0.223,0.423,-8.117,0.0347,0.0116,0.593,0.105,0.205,61.923,4,31.86931,12,431.64,2495,0,1.0,0.8643873115534353
0.594,0.573,C# / Db,-7.789,major,0.109,0.397,0.0,0.724,0.45,88.841,199947,4,51.85211,10,1,199.947,30564,0.594,0.573,-7.789,0.109,0.397,0.0,0.724,0.45,88.841,4,51.85211,10,199.947,4354,1,0.0,0.13653082473431188
0.649,0.888,F# / Gb,-4.807,major,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,208467,4,17.61032,10,1,208.467,30572,0.649,0.888,-4.807,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,4,17.61032,10,208.467,3675,1,0.0,0.171137176692335
0.799,0.878,C# / Db,-2.282,major,0.219,0.077,0.0,0.51,0.594,95.0,240213,4,30.75746,11,1,240.213,30577,0.799,0.878,-2.282,0.219,0.077,0.0,0.51,0.594,95.0,4,30.75746,11,240.213,2328,1,1.0,0.686893482527978
0.529,0.659,G,-5.318,major,0.0629,0.0232,0.0,0.114,0.36,138.196,257427,4,75.70191,8,1,257.427,30581,0.529,0.659,-5.318,0.0629,0.0232,0.0,0.114,0.36,138.196,4,75.70191,8,257.427,7790,1,1.0,0.8629422547025649
0.717,0.71,D,-6.265,major,0.0397,0.0495,0.379,0.103,0.706,96.019,287467,4,57.2885,10,0,287.467,30588,0.717,0.71,-6.265,0.0397,0.0495,0.379,0.103,0.706,96.019,4,57.2885,10,287.467,7206,0,0.0,0.1020892579116443
0.529,0.8,C# / Db,-3.79,major,0.0318,0.00301,1.17e-05,0.102,0.498,96.81,211720,4,62.42293,6,1,211.72,30595,0.529,0.8,-3.79,0.0318,0.00301,1.17e-05,0.102,0.498,96.81,4,62.42293,6,211.72,6034,1,0.0,0.4499287769464142
0.548,0.959,B,-7.162,major,0.0831,8.91e-05,0.0,0.229,0.56,124.039,172800,4,47.08885,8,0,172.8,30604,0.548,0.959,-7.162,0.0831,8.91e-05,0.0,0.229,0.56,124.039,4,47.08885,8,172.8,2960,0,0.0,0.594789059096373
0.653,0.875,A,-5.232,major,0.125,0.0164,0.0311,0.377,0.789,116.956,373333,4,56.41279,14,0,373.333,30605,0.653,0.875,-5.232,0.125,0.0164,0.0311,0.377,0.789,116.956,4,56.41279,14,373.333,6202,0,1.0,0.6745747548606953
0.577,0.756,D,-5.82,major,0.115,0.159,0.000232,0.249,0.663,176.75,201173,4,64.56393,7,1,201.173,30609,0.577,0.756,-5.82,0.115,0.159,0.000232,0.249,0.663,176.75,4,64.56393,7,201.173,4377,1,0.0,0.11679924713862526
0.541,0.812,E,-3.764,major,0.0336,0.203,0.0,0.42,0.607,141.056,201627,4,28.24696,11,1,201.627,30614,0.541,0.812,-3.764,0.0336,0.203,0.0,0.42,0.607,141.056,4,28.24696,11,201.627,6353,1,1.0,0.79514853078205
0.751,0.568,F,-5.431,minor,0.0872,0.136,0.0,0.0288,0.646,128.002,246720,4,39.90498,7,1,246.72,30618,0.751,0.568,-5.431,0.0872,0.136,0.0,0.0288,0.646,128.002,4,39.90498,7,246.72,275,1,1.0,0.7718391813021164
0.835,0.547,F# / Gb,-7.69,minor,0.0515,0.155,0.000291,0.0579,0.759,124.561,237627,3,24.38714,13,1,237.627,30625,0.835,0.547,-7.69,0.0515,0.155,0.000291,0.0579,0.759,124.561,3,24.38714,13,237.627,6629,1,0.0,0.48895404547709337
0.459,0.856,E,-5.326,major,0.034,0.00137,0.933,0.256,0.489,158.62,211360,4,36.52392,9,0,211.36,30626,0.459,0.856,-5.326,0.034,0.00137,0.933,0.256,0.489,158.62,4,36.52392,9,211.36,945,0,0.0,0.017215306515389397
0.155,0.775,D,-3.341,minor,0.0586,1.14e-06,0.785,0.151,0.172,134.366,391625,4,50.13046,13,0,391.625,30632,0.155,0.775,-3.341,0.0586,1.14e-06,0.785,0.151,0.172,134.366,4,50.13046,13,391.625,3300,0,0.0,0.02002695375831963
0.58,0.702,E,-5.565,major,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,208960,4,23.70138,9,1,208.96,30637,0.58,0.702,-5.565,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,4,23.70138,9,208.96,4781,1,0.0,0.3158454071777203
0.845,0.467,C# / Db,-7.674,major,0.138,0.0586,0.0,0.0694,0.702,138.007,211200,4,35.91142,9,1,211.2,30638,0.845,0.467,-7.674,0.138,0.0586,0.0,0.0694,0.702,138.007,4,35.91142,9,211.2,6496,1,1.0,0.7572256045718073
0.837,0.954,G# / Ab,-3.512,minor,0.0414,0.0933,0.000405,0.143,0.972,127.019,287907,4,138.52386,8,1,287.907,30643,0.837,0.954,-3.512,0.0414,0.0933,0.000405,0.143,0.972,127.019,4,138.52386,8,287.907,1134,1,1.0,0.8725761117342445
0.176,0.826,F,-6.586,minor,0.0871,0.0025,0.692,0.255,0.384,84.997,382173,4,43.33838,13,0,382.173,30653,0.176,0.826,-6.586,0.0871,0.0025,0.692,0.255,0.384,84.997,4,43.33838,13,382.173,2421,0,0.0,0.5232148233024296
0.167,0.00261,A,-38.553,minor,0.0426,0.994,0.887,0.076,0.104,63.029,216680,4,56.27195,9,0,216.68,30654,0.167,0.00261,-38.553,0.0426,0.994,0.887,0.076,0.104,63.029,4,56.27195,9,216.68,974,0,1.0,0.7141252582155934
0.483,0.824,F,-8.355,major,0.401,0.388,0.0138,0.106,0.4,159.929,185133,4,82.52113,8,0,185.133,30655,0.483,0.824,-8.355,0.401,0.388,0.0138,0.106,0.4,159.929,4,82.52113,8,185.133,2154,0,0.0,0.014727302247453656
0.549,0.729,C# / Db,-5.062,minor,0.0382,0.505,0.0,0.104,0.548,166.082,208773,4,43.21031,10,1,208.773,30661,0.549,0.729,-5.062,0.0382,0.505,0.0,0.104,0.548,166.082,4,43.21031,10,208.773,2597,1,0.0,0.23246724499110433
0.469,0.684,B,-7.96,minor,0.0327,0.252,0.366,0.254,0.502,185.952,349067,3,46.96812,15,0,349.067,30663,0.469,0.684,-7.96,0.0327,0.252,0.366,0.254,0.502,185.952,3,46.96812,15,349.067,5404,0,0.0,0.6296955561189538
0.293,0.816,G# / Ab,-5.432,major,0.0844,0.0401,2.95e-05,0.13,0.148,164.982,347667,4,35.45213,11,1,347.667,30668,0.293,0.816,-5.432,0.0844,0.0401,2.95e-05,0.13,0.148,164.982,4,35.45213,11,347.667,7702,1,0.0,0.11480957202155644
0.426,0.704,C# / Db,-13.575,major,0.428,0.86,1.44e-06,0.501,0.944,180.798,329133,4,62.78368,12,0,329.133,30670,0.426,0.704,-13.575,0.428,0.86,1.44e-06,0.501,0.944,180.798,4,62.78368,12,329.133,322,0,0.0,0.1940553248633482
0.809,0.562,B,-7.694,minor,0.0534,0.0816,0.000418,0.105,0.798,130.003,194347,4,30.66844,8,1,194.347,30676,0.809,0.562,-7.694,0.0534,0.0816,0.000418,0.105,0.798,130.003,4,30.66844,8,194.347,6937,1,0.0,0.6597758447829654
0.426,0.693,G# / Ab,-9.759,major,0.0377,0.0251,0.0065,0.101,0.751,126.804,219840,4,31.31616,8,0,219.84,30678,0.426,0.693,-9.759,0.0377,0.0251,0.0065,0.101,0.751,126.804,4,31.31616,8,219.84,3464,0,1.0,0.805500369349766
0.59,0.84,D,-9.406,major,0.0359,0.000265,0.822,0.516,0.761,119.361,335120,4,32.07212,15,0,335.12,30684,0.59,0.84,-9.406,0.0359,0.000265,0.822,0.516,0.761,119.361,4,32.07212,15,335.12,1398,0,0.0,0.13544089386105293
0.603,0.778,B,-7.044,minor,0.0916,0.00153,1.53e-06,0.0651,0.855,174.281,101173,4,12.09544,3,0,101.173,30704,0.603,0.778,-7.044,0.0916,0.00153,1.53e-06,0.0651,0.855,174.281,4,12.09544,3,101.173,3615,0,0.0,0.034940575409916075
0.495,0.532,C,-7.948,minor,0.0362,0.877,1.24e-06,0.164,0.229,95.231,176947,4,31.7834,10,0,176.947,30717,0.495,0.532,-7.948,0.0362,0.877,1.24e-06,0.164,0.229,95.231,4,31.7834,10,176.947,4311,0,1.0,0.7431228216979793
0.743,0.705,B,-4.803,major,0.0431,0.105,0.0,0.224,0.965,121.469,211533,4,26.0995,13,1,211.533,30718,0.743,0.705,-4.803,0.0431,0.105,0.0,0.224,0.965,121.469,4,26.0995,13,211.533,3330,1,0.0,0.013775925904953525
0.708,0.828,G,-6.694,major,0.455,0.402,0.000221,0.225,0.543,193.837,256893,4,54.34425,12,1,256.893,30724,0.708,0.828,-6.694,0.455,0.402,0.000221,0.225,0.543,193.837,4,54.34425,12,256.893,8133,1,1.0,0.806378402023308
0.735,0.86,B,-3.878,minor,0.0339,0.00525,0.000192,0.404,0.835,124.052,201467,4,25.19248,9,1,201.467,30736,0.735,0.86,-3.878,0.0339,0.00525,0.000192,0.404,0.835,124.052,4,25.19248,9,201.467,6439,1,0.0,0.3092999873107613
0.367,0.23,G,-16.453,major,0.0418,0.875,0.866,0.106,0.198,204.883,187787,4,35.89089,8,0,187.787,30738,0.367,0.23,-16.453,0.0418,0.875,0.866,0.106,0.198,204.883,4,35.89089,8,187.787,241,0,1.0,0.7545525250727089
0.506,0.931,C,-2.172,major,0.103,0.00409,5.53e-05,0.307,0.548,151.067,215800,4,40.71233,12,1,215.8,30741,0.506,0.931,-2.172,0.103,0.00409,5.53e-05,0.307,0.548,151.067,4,40.71233,12,215.8,8132,1,0.0,0.47374205069688957
0.691,0.631,C,-4.423,minor,0.044,0.202,0.0,0.246,0.967,156.005,240480,4,34.99476,10,1,240.48,30745,0.691,0.631,-4.423,0.044,0.202,0.0,0.246,0.967,156.005,4,34.99476,10,240.48,3138,1,1.0,0.7724411550449894
0.833,0.515,B,-5.0,minor,0.0462,0.347,0.00156,0.116,0.4,97.035,257333,4,39.02931,9,1,257.333,30751,0.833,0.515,-5.0,0.0462,0.347,0.00156,0.116,0.4,97.035,4,39.02931,9,257.333,1056,1,0.0,0.5547747214493491
0.691,0.873,G# / Ab,-3.519,major,0.151,0.125,0.0,0.0913,0.538,99.997,243400,4,66.01003,8,1,243.4,30752,0.691,0.873,-3.519,0.151,0.125,0.0,0.0913,0.538,99.997,4,66.01003,8,243.4,2944,1,0.0,0.32652985645934207
0.638,0.953,G# / Ab,-3.491,minor,0.11,0.00635,0.0,0.12,0.799,143.849,190933,4,27.79498,9,1,190.933,30756,0.638,0.953,-3.491,0.11,0.00635,0.0,0.12,0.799,143.849,4,27.79498,9,190.933,7248,1,0.0,0.1563684639281163
0.374,0.962,D,-3.505,major,0.311,2.38e-05,0.0,0.334,0.26,75.033,145600,4,42.26765,4,0,145.6,30760,0.374,0.962,-3.505,0.311,2.38e-05,0.0,0.334,0.26,75.033,4,42.26765,4,145.6,1363,0,0.0,0.6584506721050366
0.6,0.583,A,-6.617,minor,0.281,0.0918,0.0,0.0992,0.763,126.517,209053,5,39.96991,11,1,209.053,30771,0.6,0.583,-6.617,0.281,0.0918,0.0,0.0992,0.763,126.517,5,39.96991,11,209.053,8042,1,1.0,0.7095536611865112
